山月记,[日]中岛敦 / 韩冰、孙志勇 / 中华书局 / 2013-5 / 28,8.8,这是日本天才作家中岛敦的第一本中文简体版精选集，收录中岛敦《山月记》《弟子》《李陵》《光•风•梦》等九篇代表作。中岛敦的小说多取材于中国古典故事，独出心裁，...
巴黎烧了吗？（精装版）,(美)拉莱·科林斯、(法)多米尼克·拉皮埃尔 / 董乐山 / 译林出版社 / 2015-8 / 58.00,9.0,“巴黎烧了吗？”这是1944年8月25日，巴黎解放那天，阿道夫·希特勒在东普鲁士“狼穴”的地堡里，向他的总参谋长约德尔上将发出的责问。 本书生动而又详细地描...
我们一无所有,[美] 安东尼·马拉 / 施清真 / 江苏凤凰文艺出版社 / 2018-2 / 49.80,8.8,一部堪比米兰·昆德拉《笑忘书》的伟大作品。 ──《纽约时报》 大时代、小人物的命运悲歌 横扫欧美各大书评人榜单的畅销书作家安东尼·马拉作品 用厚重而文艺的...
王氏之死,(美)史景迁 / 李孝恺 / 广西师范大学出版社 / 2011-9-30 / 35.00元,7.6,《王氏之死》篇幅不大，再现的是清初山东剡城、淄川农村人民的贫苦生活。主角之一王氏不堪生活的重压，与人私奔，最后却惨死在丈夫手下。 本书作者则一向偏重在文学性...
人性中的善良天使,[美]斯蒂芬·平克 / 安雯 / 三辉图书 / 中信出版社 / 2015-7 / CNY 128.00,8.6,【内容简介】 人是一种怎样的混合造物啊！新奇，古怪，混乱，自相矛盾，不可思议！他裁断世上万物，他是微末的蚯蚓、真理的宝库，灌满了谬误和不确定性的阴沟，宇宙的...
美国种族简史,[美] 托马斯·索威尔 / 沈宗美 / 中信出版社 / 2011-11 / 35.00元,8.4,作者在《美国种族简史》一书中，用大量的史实、数字，深入浅出地讲述了各个种族在美国的奋斗史、文化史，包括爱尔兰人、德国人、意大利人、日本人、犹太人、华人、墨西...
八次危机,温铁军 / 东方出版社 / 2013-1-1 / 55.00元,8.8,"内容简介： ""在人们通常的意识形态中，中国没有发生过经济危机，也不可能发生经济危机，最多只能算是经济波动，而不能算是危机。但作者认为，中国不仅发生过经济危机..."
艽野尘梦,陈渠珍 / 西藏人民出版社 / 2009-1 / 29.80,8.9,《艽野尘梦》，作者“追忆西藏青海经过事迹”、取《诗·小雅·小明》“我征租西，至于艽野”之意为书名，含有青藏高原风尘录的意思；艽：荒远。艽野：指青藏高原。在书...
袁氏当国,唐德刚 / 广西师范大学出版社 / 2004-11 / 17.00,8.5,《袁氏当国》讲述了袁世凯如何在晚清政府和国民革命军政府之间养敌自重以觊觎总统宝座，宋教仁刺杀案的历史谜团到底暗示了什么真实背景，孙中山的个性对他改造国民党以...
全球通史(上),(美)斯塔夫里阿诺斯 / 吴象婴、梁赤民、董书慧、王昶 / 北京大学出版社 / 2006-1-10 / 42.00,9.2,本书分八个部分，四十四个章节，主要讲述了世界历史的进化，世界文明的发展及其对现代社会的影响。作者着眼于全球，侧重于那些有影响的、促进历史发展的历史事件，其中...
整个巴黎属于我,[美]莱斯利·M.M.布鲁姆 / 袁子奇 / 中信出版集团 / 2019-1 / 59.8,8.3,【海明威诞辰120周年 重磅纪念】 显微镜视角，细看野生天才的黄金时代！ --------------------------- ==如果可以，谁不想用力喝...
苏东坡传,林语堂 / 湖南文艺出版社 / 2016-6 / 28.00,8.2,本书讲述的苏东坡是一个秉性难改的乐天派，是悲天悯人的道德家，是散文作家，是新派的画家，是伟大的书法家，是酿酒的实验者，是工程师，是假道学的反对派，是瑜伽术的...
罗马人的故事2,盐野七生 / 计丽屏 / 中信出版社 / 2011-12 / 39.00元,9.2,《罗马人的故事2:汉尼拔战记》以战争为题材，描述130年间罗马称霸地中海的历史，公元前218年—公元前202年，汉尼拔从西班牙率军，翻越阿尔卑斯山，进攻意大...
记忆的性别,[美] 贺萧（Gail Hershatter） / 张赟 / 人民出版社 / 2017-4-1 / CNY 88.00,9.0,20世纪五六十年代，集体化给中国农村带来了巨大变化，后世著作也对此多有研究论述。然而，中国女性，特别是农村女性，却对此鲜有发声。本书开创性地从性别研究和集体...
未来简史,[以色列] 尤瓦尔·赫拉利 / 林俊宏 / 中信出版集团 / 2016-12-27 / ¥100,8.8,《未来简史:从智人到智神》进入21世纪后，曾经长期威胁人类生存、发展的瘟疫、饥荒和战争已经被攻克，智人面临着新的待办议题：永生不老、幸福快乐和成为具有“神性...
金与铁,[美] 弗里茨·斯特恩 / 王晨 / 理想国 | 四川人民出版社 / 2018-1-1 / 145.00元,8.7,本书聚焦新德意志帝国建立，一个更广泛的新精英阶层逐渐崛起，政治家俾斯麦与金融家布莱希罗德的关系成了这种重组的缩影。本书是对一系列事件和促成这些事件的利益与情...
丰乳肥臀,莫言 / 中国工人出版社 / 2003-09 / 49.80元,8.0,小说中通过母亲，含辛茹苦、艰难的抚育着一个又一个儿女，并且视上官金童为生命一般重要，其用意在于说明：人永远是宇宙中最宝贵的，生命具有无可争辩的意义，是第一本...
规训与惩罚,[法] 米歇尔·福柯 / 刘北成、杨远婴 / 生活·读书·新知三联书店 / 2003-1 / 21.80元,9.2,本书旨在论述关于现代灵魂与一种新的审判权力之间相互关系的历史，论述现行的科学—法律综合体的系谱。在这种综合体中，惩罚权力获得了自身的基础、证明和规则，扩大了...
日本史,詹姆斯·L.麦克莱恩 (James L.McClain) / 王翔 / 海南出版社 / 2014-6 / 88.00元,8.6,了解日本的近代历史，此一本书足以。本书每章都附有年表，最后还有中日历史大事年表对照，曾畅销多年，在读者中口碑极佳，是了解日本历史的经典之作。
世说新语,<南朝宋>刘义庆 著 / 里望 译注 / 山西古籍出版社 / 2004 / 9,9.1,
曹操,[日] 堀敏一 / 张恒怡 / 北京联合出版公司 / 2019-3 / 49.80元,8.1,★ 「东京文献学派」史学名家堀敏一晚年力作 ★ 全方位解读开创魏晋南北朝时代的一代枭雄 ★ 陈苏镇审订，韩昇、仇鹿鸣诚意推荐 ---------------...
中国哲学简史,冯友兰 / 赵复三 / 新世界出版社 / 2004-1 / 38.00元,8.9,作者冯友兰于1947年在美国宾夕法尼亚大学受聘担任讲座教授，讲授中国哲学史。其英文讲稿后经整理写成《中国哲学简史》，于1948年由美国麦克米兰公司出版。此书...
新全球史（第五版）,（美）杰里·本特利、赫伯特·齐格勒 / 魏凤莲 / 北京大学出版社 / 2014-7 / 88,8.8,在数十年的发展后，有赖于《全球通史》等一代名著的推动，“全球通史”不仅突破了以国家为单元的世界史框架，甚而也超越了跨国贸易、商业网络、比较政治等“跨国境”的...
拿破仑传,[德] 埃米尔·路德维希 / 梁锡江、龚艳、周何法 / 浙江文艺出版社 / 2008-1-1 / 29.80元,8.4,《拿破仑传》是享誉世界的德国传记大师埃米尔·路德维希的代表作，是拿破仑传记中的经典之作，也是迄今为止最权威、最全面的拿破仑生平传记。本书以时间为线索，以史实...
冰雪王国,[美] 汉普顿·塞兹 / 马睿 / 社会科学文献出版社 / 2017-4 / 82.00元,9.3,1879年7月8日，德隆告别了年轻的妻子，带领美国军舰珍妮特号从旧金山启航了，时逢“北极热 ”，前来送行的人群欢呼雀跃。德隆领导着33人的团队——带着一个年...
辩论：美国制宪会议记录,(美)麦迪逊(MadisonJ. ) / 尹宣 / 译林出版社 / 2014-7 / 128.00元,9.7,本书是美国宪法的缔造者麦迪逊记录的美国制宪会议的全过程，由著名翻译家尹宣先生翻译整理，有很高之学术价值。本书记载了1787年美国建国之父们设计联邦政府的全过...
拉丁美洲被切开的血管,[乌拉圭] 爱德华多·加莱亚诺 / 王玖 等 / 人民文学出版社 / 2001-11 / 18.00元,8.5,这是一本关于拉丁美洲的经典作品。包括两大部分，第一部分题为“地球的富有造成人类的贫困”，讲述了旧殖民主义围绕拉丁美洲金银、农作物和其他矿产进行的掠夺史；第二...
中国古代服饰研究,沈从文 / 上海书店出版社 / 2005-05 / 50.00,9.1,服饰是民族文化的重要组成部分，又是历史发展和社会时尚嬗替的标志之一。 《中国古代服饰研究》(世纪文库)文字清丽，斐然可读，插图丰富，多为珍品，是一部深受专家...
中国历史地图集（全八册）,谭其骧 / 中国地图出版社 / 1982-10 / 482.00元,9.6,《中国历史地图集(1-8)》按历史时期分为8册： 第一册：原始社会·夏·商·西周·春秋·战国时期 第二册：秦·西汉·东汉时期 第三册：三国·西晋时期 第四册...
冲击与回应,费正清、邓嗣禹 编著 / 陈少卿 / 后浪丨民主与建设出版社 / 2019-6 / 72.00元,8.3,费正清主编并撰写导论 中国近代思想领域的文献汇编与评论的完美结合 ◎ 编辑推荐 费正清提出的“冲击-回应”理论，影响了20世纪后半叶的海内外关于近代中国的研...
草原帝国,勒内·格鲁塞 / 蓝琪 / 商务印书馆 / 1998-5-1 / 45.00元,8.7,《草原帝国》一书，其范围除大中亚外，还包罗了波兰以东的东欧诸国，即东欧草原、俄罗斯草原、西亚草原、中亚草原和北亚草原。还有草原近邻的许多高原山地。西起多瑙河...
言利,[美]罗威廉（William T. Rowe） / 许存健 / 社会科学文献出版社 / 2019-5 / 59.00元,8.2,嘉道时期是清朝由盛转衰的时期。政府腐败、人口压力、内部和边疆动乱、来自西方的威胁，这些都是那个时代清朝面对的挑战。罗威廉（William T. Rowe）以...
曾国藩（上中下）,唐浩明 / 人民文学出版社 / 2002-7 / 66.00元,8.6,长篇历史小说《曾国藩》既写曾国藩的文韬武略，也写他的待人处民与生活态度；既写他的困厄与成功，也写他的得宠与失宠。曾国藩制胜的兵法、治军行政的方针，他独特的人...
枪炮、病菌与钢铁,[美] 贾雷德·戴蒙德 / 谢延光 / 上海译文出版社 / 2016-7-1 / 55.00元,8.8,为什么现代社会中的财富和权力的分配，是以今天这种面貌呈现，而非其他形式？为何越过大洋进行杀戮、征服和灭绝的，不是美洲、非洲的土著，而是欧洲人和亚洲人？各族群...
征服者：葡萄牙帝国的崛起,[英] 罗杰·克劳利（Roger Crowley） / 陆大鹏 / 社会科学文献出版社 / 2016-12 / CNY 69.00,8.7,通过“地中海史诗三部曲”（《1453》《海洋帝国》《财富之城》），《纽约时报》畅销书作家罗杰•克劳利确立了自己的地位：他是我们这一代研究欧洲伟大航海帝国的卓...
秦谜,李开元 / 中信出版集团 / 2017-6 / 48.00,8.2,秦始皇短短49年人生却迷雾重重。 秦始皇的爸爸是吕不韦？昌平君有着怎样的双重身份?秦始皇的表叔怎么成了末代楚王？秦始皇的后宫为何集体失载？坑儒是秦始皇背了...
中国通史,吕思勉 / 上海古籍出版社 / 2009-4-1 / 35.00元,8.9,本书是吕思勉先生史学论著之一，完成于1939年，分上、下两册。上册分门别类地叙述社会经济制度、政治制度和文化学术的发展情况，内容包括婚姻、族制、政体、阶级、...
多瑙河畔,[英]西蒙·温德尔 / 于江霞 / 上海社会科学院出版社 / 2019-2 / 108元,6.6,蓝色多瑙河流经的区域勾勒出一个古老而神秘的帝国。从中世纪末到第一次世界大战结束，哈布斯堡家族统治下的国度虽然未曾赶超鼎盛时期的神圣罗马帝国，且国界变化无常，...
简明美国史,陈勤 / 云南人民出版社 / 2017-1 / 49 .00元,7.6,【内容简介】 从《五月花号公约》签订到特朗普入主白宫，探寻美利坚合众国400年的兴衰荣辱。看“穷小子”如何一步步逆袭成超级大国，给读者还原一个有温度、有故事...
俾斯麦,[德]克里斯托弗·诺恩 / 陈晓莉 / 社会科学文献出版社 / 2018-8 / 69.00,8.8,【帝国英雄？德意志魔鬼？——“铁血宰相”俾斯麦的定调之作！】 · 经常被提起的两位德国政治家，一个是希特勒，另一个就是俾斯麦；人们对前者的评价众口一词，而对...
现代欧洲史（全6卷）,[美] 费利克斯•吉尔伯特（Felix Gilbert） / 中信出版集团·新思文化 | 纸间悦动 / 2016-12 / 398.00,8.8,从文艺复兴到欧盟，全面讲述欧洲500年文明发展历程。美国历史学会首位终身成就奖获得者主编，近10位学术领袖再版修订，史学大家写给普通读者的6卷本欧洲通史。读...
昨日的世界,(奥)斯蒂芬·茨威格 / 舒昌善 / 生活·读书·新知三联书店 / 2010-4 / 29.80元,9.4,作者以饱满真挚的感情、平实顺畅的文字叙述了他所认识的特定时期的各种人物，他亲身经历的社会政治事件，他对那个动荡不安的时代的感受，记录了当时欧洲从一战前夜到二...
旧制度与大革命,[法] 托克维尔 / 冯棠、桂裕芳、张芝联 / 商务印书馆 / 2012-8 / 48.00元,8.6,1789年法国人以从所未有的最大努力，将自己的命运断为两截，把过去与将来用一道鸿沟隔开。但他们不知不觉中从旧制度继承了大部分情感、习惯、思想，他们利用了旧制...
世界历史上的蒙古征服,[美] 梅天穆 / 马晓林、求芝蓉 / 后浪丨民主与建设出版社 / 2017-10 / 68.00元,8.2,蒙古帝国史研究领域的重量级新作 在全球史的视野下，描绘由成吉思汗推动的欧亚文化交流 荣获2017年经济观察报书评周刊年度十大好书 ……………… ※内容简介※...
财富之城,[英]罗杰·克劳利 / 陆大鹏、张骋 / 社会科学文献出版社 / 2015-2-1 / 58.00元,8.9,地中海史诗系列三部曲的最后一部《财富之城》则可算是威尼斯共和国简史，不过侧重于其在地中海上的外交与战争，尤其是与奥斯曼帝国的对抗。数百年间，威尼斯从礁湖渔村...
中东史,[美]小阿瑟·戈尔德施密特、劳伦斯·戴维森 / 哈全安、刘志华 / 东方出版中心 / 2015-4 / 72.00元,8.7,小阿瑟·戈尔德施密特、劳伦斯·戴维森编著的《中东史》是《东方·剑桥世界历史文库》丛书之一，是一本有关中东地区的通史。内容包括伊斯兰机构和文化的演变；西方的影...
零年：1945,[荷]伊恩•布鲁玛 / 倪韬 / 广西师范大学出版社 / 2015-1 / 68.00,8.7,《零年》是对作为二战尾声的1945年所发生的事的回顾。一个世界走到了尽头，另一个焕然一新且前途未卜的世界正徐徐拉开大幕。世界各地都在上演政权更迭，无论是亚洲...
中华的崩溃与扩大： 魏晋南北朝,川本芳昭 / 余晓潮 / 广西师大出版社 / 2014-2 / 45.00,8.0,本书是日本讲谈社“中国历史”系列“魏晋南北朝”一卷。 《中国的历史》为日本讲谈社百周年献礼之作，是日本历史学家写给大众的中国通史读本。丛书自上古到近代，内容...
南北战争三百年,李硕 / 世纪文景 /上海人民出版社 / 2018-2 / 59.00元,8.2,冷兵器战争究竟怎么打？ 写兵种、战术之细节 补正史、古籍之缺失 揭六朝更迭种种真相 述血与剑的纷争乱世 我们通常对古代战争的想象都源自演义、小说等文学作品，...
梦幻之地,[美]库尔特·安德森 / 崔元帅、张博 / 中信出版集团·新思文化 / 2019-5 / 98.00,8.3,2016年的美国总统大选实践了崭新的竞选逻辑，精彩的故事远比真相重要，幻想比现实更显真实，“后真相时代”到来了。美国是怎么走到这一步的？ 其实，假新闻当道的...
伯罗奔尼撒战争,[美] 唐纳德·卡根 / 陆大鹏 / 社会科学文献出版社 / 2016-4 / 79.00元,8.9,在公元前5世纪末的近三十年里，古典世界被一场冲突撕扯得四分五裂，那就是伯罗奔尼撒战争。在其历史背景之下，这场战争的戏剧性、决定性和毁灭性可以与20世纪的两次...
成吉思汗与今日世界之形成,[美] 杰克·威泽弗德 / 温海清、姚建根 / 重庆出版社 / 2017-9-1 / 59.80元,8.3,在全球视野中探寻古老部落首领与现代世界的历史关联 【编辑推荐】 ☆ 世界秩序因他而改变，人类的世界观因他而升华。 ☆ 以人类学的眼光和说故事的独特方式重新诠...
第九个寡妇,严歌苓 / 作家出版社 / 2006-3 / 25.00元,8.6,四〇至八〇年代流传在中原农村的一个真实的传奇故事。一段纷乱复杂的痛苦历史，一场人性人伦的严峻考验。大多数人不得不多次蜕变以求苟活，愚昧朴拙的女主人公葡萄则始...
华杉讲透孙子兵法,华杉 / 江苏文艺出版社 / 2015-4 / 39.80元,8.9,这回彻底读懂《孙子兵法》！通俗通透解读经典战例，逐字逐句讲透兵法原意。 《孙子兵法》6111字，似乎每个字都艰深玄奥，让很多人望而却步；其实，只要抓住兵法的...
曾国藩的正面与侧面,张宏杰 / 民主与建设出版社 / 2014-5 / 39.8元,8.3,《曾国藩的正面与侧面》讲述了曾国藩跌宕起伏的一生，揭露了诸多不为人知的细节：一生遭遇过的五次重大挫折；与左宗棠的纠结和情谊；一生收入与支出；如何看待风水、相...
欧洲文明十五讲,陈乐民 / 北京大学出版社 / 2004-06 / 28.00元,8.5,《欧洲文明十五讲》作者陈乐民，欧洲的文化传统在传承中同源而分流，有批判、有扬弃，但在批判和扬弃中有创新。从15世纪以来的科学思维和实践，自由民主理念的从胚胎...
日俄战争,[日]横手慎二 / 吉辰 / 社会科学文献出版社 / 2019-4 / 49,7.9,1904~1905年的日俄战争是20世纪大国之间进行的第一场战争，以其规模之大、影响之广，甚至被有的学者称作“第零次世界大战”。这场战争是如何爆发、如何收场...
审问欧洲,[美] 伊斯特万·迪克 / 舒琦 / 中信出版集团 / 2018-3-1 / 58.00,8.8,【内容简介】 一个政客，希特勒，加上一个民族，德国人，如何能够彻头彻尾地改变一整个大陆的面貌，这一点至今成谜，但是，德国的力量其实比人们普遍认知中的要有限。...
大屠杀与集体记忆,[美] 彼得·诺维克 (Peter Novick) / 王志华 / 译林出版社 / 2019-4 / 78.00,8.6,本书考察了第二次世界大战中纳粹屠杀犹太人事件在美国如何被描述和纪念，从战后年代的低调处理，到1990年代的“大屠杀热”，反映出不同时代中，集体记忆如何因变化...
罗马人的故事4,盐野七生 / 张伟 / 中信出版社 / 2012-3 / 39.00元,8.8,《罗马人的故事4:恺撒时代(上)》内容简介：公元前100年，恺撒降生。青少年的恺撒历经马略的杀戮、苏拉的独裁，致力于建立集权力与权威于一体的新秩序。时势造人...
刚果 : 一个民族的史诗 : 全2册,(比) 戴维·范·雷布劳克 / 王兴栋 / 华中科技大学出版社 / 2019-1 / 128（全2册）,,“2003年，我第一次构思就刚果这个民族动荡的历史写一本书，不仅要包括后殖民时代历史，也应包括殖民时代和一部分殖民时代之前的历史。当时，我觉得除非能够收集到...
红岩,罗广斌、杨益言 / 中国青年出版社 / 2000-07 / 22.00元,7.6,小说以解放前夕“重庆中美合作所集中营”敌我斗争为主线，展开了对当时国统区阶级斗争全貌的描写。全书通过三条斗争线索(集中营的狱中斗争、重庆城内的学生运动和地下...
餍杏谥醒胙窍秆羌捌淞诮厍�...
枪炮、病菌与钢铁,贾雷德·戴蒙德 / 谢延光 / 上海译文出版社 / 2014-8 / 68.00,8.8,为什么小麦和玉米、牛和猪以及现代世界的其他一些“了不起的”作物和牲畜出现在特定地区，而不是出现在其他地区？人们对这个问题的理解至今仍停留在依稀隐约之间。诚然...
希腊人的故事,[日] 盐野七生 / 计丽屏 徐越 田建国 / 中信出版集团·见识城邦 / 2018-11-1 / 148,8.3,为什么古希腊人可以从0到1创造出先进的制度和文化？ 一言不合就开打的古希腊人，为什么可以同生共死？ 被誉为文明基石的古希腊，为什么会突然崛起，又迅速衰落？ ...
欧洲中世纪三部曲,[美] 拉尔斯·布朗沃思 / 吴斯雅、胡毓堃、豆岩、陈丽 / 中信出版集团·新思文化 | 纸间悦动 / 2016-12 / 128,8.6,【内容简介】 “欧洲中世纪三部曲”包括《维京传奇》《诺曼风云》和《拜占庭帝国》，是英语世界公认“会讲故事的卓越历史作家” 、著名历史播主拉尔斯•布朗沃思的代...
中国近代史,蒋廷黻 / 武汉出版社 / 2012-6-1 / 29.80元,8.7,《中国近代史(最有分量的近代中国史未删节本)》由蒋廷黻所著，从鸦片战争到辛亥革命，从洋务运动到百日维新，从曾国藩到康有为，从李鸿章到孙中山，本书将近百年的演...
切尔诺贝利的回忆,阿列克谢耶维奇 / 王甜甜 / 凤凰出版社 / 2012-1 / 32.80元,8.6,《切尔诺贝利的回忆:核灾难口述史》:1986年4月26日，当切尔诺贝利核电站的反应堆发生爆炸，邻近的白俄罗斯居民失去了一切。一些人当场死亡，更多的人被撤离，...
西方哲学史（上卷）,[英] 罗素 / 李约瑟、何兆武 / 商务印书馆 / 1963年9月1版 / 25.00,8.9,罗素的《西方哲学史》是一部很有特色的讨论西方哲学史的著作。其叙述年代从希腊文明的兴起一直到现代的逻辑分析哲学。罗素这部西方哲学史的全名是《西方哲学史及其与从...
西方的没落（全二卷）,[德]奥斯瓦尔德·斯宾格勒 / 吴琼 / 上海三联书店 / 2006-10 / 99.80,8.8,斯宾格勒，这个现代德国心灵的重要表征，把歌德式的观相方法和尼采式的批判精神结合在一起，从宏大的文化比较形态学的角度，通过对西方文化的精神逻辑和时代症状的描述...
宽容,（美）房龙 / 迮卫/等 / 三联书店 / 1998-06 / 17.80,8.5,在宁静的无知山谷里，人们过着幸福的生活。 永恒的山脉向东西南北各个方向蜿蜒绵亘。 知识的小溪沿着深邃破败的溪谷缓缓地流着。 它发源于...
跤幸桓觥白匀恢濉保鎏宓娜馍恚缮　⒒崞Ｈ�...
权力的毛细管作用,王汎森 / 北京大学出版社 / 2015-9-1 / 95.00元,8.8,《权力的毛细管作用》聚焦于明清嬗代之际的思想史和学术史。全书分两部分，第一部分藉考察讲经会、省过会、日谱、人谱等面相，探讨明季清初道德意识的呈现方式及转化，...
知，便...
购物凶猛,孙骁骥 / 东方出版社 / 2019-2-1 / 68.00元,7.5,一个世纪以来，消费主义的大潮让人无法独善其身，消费已经成为人们构建身份认同的渠道。本书紧扣“消费”这一线索，讲述了20世纪中国政治、经济、社会的诸多变化。在...
宋案重审,尚小明 / 社会科学文献出版社 / 2018-2 / CNY 89.00,9.1,——“过去一百年的宋案研究史，其实是一部失败的历史。” · ·北大知名教授尚小明力作 · ·90%的材料为以往宋案研究者不曾利用，其中相当部分系首次公开。 ...
文学回忆录（全2册）,木心 讲述、陈丹青 笔录 / 广西师范大学出版社 / 2013-1-10 / 98.00元,9.2,文学是可爱的。生活是好玩的。艺术是要有所牺牲的。 八十年代末，木心客居纽约时期，亦自他恢复写作、持续出书以来，纽约地面的大陆和台湾同行在异国谋饭之中，居然促...
三国史话,吕思勉 / 中华书局 / 2009-6-8 / 16.00元,8.5,本书是历史学家吕思勉先生生前所写的惟一一部通俗性的史学著作。作者以丰富的历史知识为基础，从文学和史学的角度，对三国史上存在过的与三国文学中塑造的人物、事件、...
中国1945,[美] 理查德·伯恩斯坦 / 季大方 / 社会科学文献出版社 / 2017-3-1 / 76.00元,8.4,1945年是中国抗日战争最终胜利之年，也是中国国内政治形势风云变幻的一年。对日作战的胜利并没有给中国带来最终的和平，内战的阴影开始在中国上空笼罩，原本就复杂...
重说中国近代史,张鸣 / 中国致公出版社 / 2012-2 / 32.00元,8.2,编辑推荐——还原一段被扭曲的历史，挖掘国人今日问题之根源。 本书源自人大的一门热门选修课，即张鸣老师开设的政治史公开课，它靠同学们口碑相传而走红校园，最终使...
平等之路,[美] 迈克尔·J.克拉曼 / 石雨晴 / 中信出版集团 / 2019-1 / 42,8.8,【内容简介】 班克罗夫奖得主、哈佛大学终身教授、美国法律宪法史专家迈克尔•J. 克拉曼，以清晰的思路和线索描述了美国种族平等问题的历史，分析了影响种族问题进...
中國通史,伊藤道治/等著 / 吳密察/等譯 / 稻鄉出版社 / 1990 / NT480,8.4,這本《中國通史》是自1977年日本講談社出版之「新書東洋史」中，選出前四冊譯出彙編而成（分別為伊藤道治《中国社会の成立》、谷川道雄《世界帝国の形成》、竺沙雅...
品三国（上）,易中天 / 上海文艺出版社 / 2006-7 / 25.00元,7.7,《品三国》上册共计20余万字，包括易中天截至2006年8月在《百家讲坛》所讲的内容，基本囊括了易中天在“百家讲坛”讲三国的24集内容。其中有2/3的内容是电...
三国兵争要地与攻守战略研究,宋杰 / 中华书局 / 2019-1 / 238.00元,9.4,历史上三国时期战乱频仍，但因历史线索错综复杂、史料记载匮乏、考古发现有限，所以目前对三国兵争要地、攻守战略的研究成果并不多。本书作者对三国时期魏、蜀、吴三国...
奥斯曼帝国的衰亡,[英] 尤金·罗根 / 王阳阳 / 理想国 | 广西师范大学出版社 / 2017-1 / 78.00,8.5,本书栩栩如生地重现了第一次世界大战的中东，描写奥斯曼帝国在第一次世界大战中扮演的角色。中东是地缘政治的关键，奥斯曼帝国得到德国金钱、武器和军事顾问的支持，向...
生死场,萧红 / 人民文学出版社 / 2005-5-1 / 11.00,8.2,《生死场》是萧红一部传世的经典名篇，它对人性、人的生存这一古老的问题进行了透彻而深邃的诠释。这种对人生的生存死亡的思索，超出了同时代的绝大部分作家。鲁迅称它...
数学简史：确定性的消失,[美]莫里斯·克莱因 / 李宏魁 / 中信出版集团 / 2019-3-31 / 78.00,9.1,20世纪最后一位数学史大师， 克莱因被最多读者阅读的一本书。 …… 音乐能激起或平静人的心灵，绘画能愉悦人的视觉， 诗歌能激发人的感情，哲学能使思想得到满足...
苦难辉煌,金一南 / 华艺出版社 / 2009-1 / 46.00元,7.9,《苦难辉煌》主要内容：20世纪在世界东方，莫过于中华民族从东亚病夫到东方巨龙、从百年沉沦到百年复兴这一历史命运的大落大起。在这一命运形成之初，中国国民党、中...
罗马人的故事3,盐野七生 / 刘锐 / 中信出版社 / 2012-3 / 36.00元,8.7,无论多么强大的国家，都不可能持续保持长久的国泰民安。即使没有来自外敌的威胁，也会出现产生于内部的敌人。这就如同人体一样，强健的体魄可以抵御外来疾病的入侵，但...
亚洲教父,[美] 乔·史塔威尔 / 史钰军 / 复旦大学出版社 / 2011-7 / 36.00元,8.3,《亚洲教父：香港、东南亚的金钱和权力》披露了新加坡、马来西亚、泰国、印尼、菲律宾等东南亚国家以及中国香港地区的超级富豪们并不那么光彩的致富之道。详细阐释了包...
中国古代物质文化,孙机 / 中华书局 / 2014-7 / 98.00元,8.9,孙机先生山东青岛人。1960年毕业千北京大学历史系。中国国家博物馆研究馆员，学术委员，中央文史研究馆馆员，国家文物鉴定委员会副主任委员。他以自己的讲座为基础...
克里米亚战争,[英] 奥兰多·费吉斯 / 吕品、朱珠 / 南京大学出版社 / 2018-10 / 128.00元,9.1,1853年，沙皇尼古拉一世借宗教争端入侵今属罗马尼亚的多瑙河两公国。随后，摇摇欲坠而勉力维持其欧洲势力的奥斯曼帝国、担心俄国扩张的英国，以及想要重塑辉煌的法...
秦汉魏晋史探微,田余庆 / 中华书局 / 2011-6-1 / 38.00元,9.3,本书探讨了秦汉魏晋南北朝人身依附关系的发展历程，关于曹操的几个问题，东三郡与蜀魏的历史，孙吴建国的道路，北府兵始末等。
药物简史,[英]德劳因·伯奇（Druin Burch） / 梁余音 / 中信出版集团·见识城邦 / 2019-5-15 / 48元,,深受医生、诗人、战士喜爱的鸦片怎么风靡世界6000年？ 奎宁在英国怎么就成了禁用药，后来又怎么再次崛起的？ 煤渣中提炼出来的染料如何带来了抗生素，改变整个医...
驯化,【英】艾丽丝·罗伯茨 / 李文涛 / 读者出版社 / 2019-5 / 79.00,8.0,★ 数万年的人类史，也是一部物种驯化史。 ★ 2017年《经济学人》《星期日邮报》年度好书。 ★ 被誉为与《人类简史》《枪炮、病菌与钢铁》比肩的人类史著作。...
何以中国,许宏 / 生活·读书·新知三联书店 / 2016-1-1 / 42,8.3,公元前2000 年，在以传世文献为本位的夏王朝始年的推定上，是个便于记忆的数字。 公元前2000 年，在所谓的夏王朝前夕，考古发现中看不到与传世文献相对应的...
从晚清到民国,【美】唐德刚 / 中国文史出版社 / 2015-6 / 58.00元,8.3,长江三峡的曲折动荡，是中国人的骄傲，也是中国自然史上的潮信地带。鸦片战争，揭开了中国二千年一遇的“社会文化大转型”的序幕。在史学大家唐德刚的慧眼中，“人文史...
品三国（下）,易中天 / 上海文艺出版社 / 2007-3 / 25.00元,7.8,下部的内容是讲赤壁之战以后，魏蜀吴三大集团虽然还有打打杀杀，但已经无法吃掉任何一个集团，然后三个集团各自发展，各自称帝，形成中国历史上的三国鼎立的形势。接下...
文明之光（第二册）,吴军 / 人民邮电出版社 / 2014-6 / 59.00元,8.9,【《文明之光》系列荣获由中宣部、中国图书评论学会和中央电视台联合推选的2014“中国好书”奖】 吴军博士从对人类文明产生了重大影响却在过去被忽略的历史故事里...
